video_id,viewCount,likeCount,commentCount,total_comments_likes,licensed,duration,video_age_days,weighted_sentiment,subscriber_count,video_count,view_count,channel_age_days,category_Autos & Vehicles,category_Comedy,category_Education,category_Entertainment,category_Film & Animation,category_Gaming,category_Howto & Style,category_Music,category_News & Politics,category_People & Blogs,category_Pets & Animals,category_Science & Technology,category_Sports,category_Travel & Events,cluster
lwhPVeR7J90,-0.18405946343638077,-0.1352219663297883,-0.16804358028352856,-0.1077312286789071,-0.9252915127470066,0.5900097974865219,-0.22377198899530795,-1.1013734737695278,-0.28692790730162476,-0.22771666120457856,-0.2615166271479909,-0.818602007287185,-0.07945226528063898,-0.03844732240543962,1.344726795836394,-0.2037315229310835,-0.0720616287512219,-0.07706571208529162,-0.10400413155653024,-0.06384029722254403,-0.2776806048016117,-0.41551477876448695,-0.0271763212599322,-0.6981235630820708,-0.019213013923474496,-0.06085806194501845,4
pDXdlXlaCco,0.21344120785819867,0.04768919143953275,1.2169958991272642,-0.06554869633645302,1.0807404868885035,0.1949376561235384,0.45612457708451853,0.5969008366229216,-0.23256549967472626,-0.22666068804937492,-0.24693937699334761,-0.5868729970764364,-0.07945226528063898,-0.03844732240543962,-0.7436454773536505,-0.2037315229310835,-0.0720616287512219,-0.07706571208529162,-0.10400413155653024,-0.06384029722254403,-0.2776806048016117,-0.41551477876448695,-0.0271763212599322,1.4324111846120866,-0.019213013923474496,-0.06085806194501845,-1
D7O3wn3TjNU,-0.17672137478261174,-0.13533873055434578,-0.1665548241250791,-0.10757114316717102,-0.9252915127470066,0.6659044457513926,-1.0285965460155972,1.0460793115199651,-0.2656612309479755,-0.20982911593915912,-0.24568499523410933,1.7128779826985852,-0.07945226528063898,-0.03844732240543962,1.344726795836394,-0.2037315229310835,-0.0720616287512219,-0.07706571208529162,-0.10400413155653024,-0.06384029722254403,-0.2776806048016117,-0.41551477876448695,-0.0271763212599322,-0.6981235630820708,-0.019213013923474496,-0.06085806194501845,-1
AvfGqiHPuXY,-0.14141420611350322,-0.10722774349212809,-0.07276318614276459,-0.0932835112447269,1.0807404868885035,0.2777318178670338,0.12338367813732432,0.4329757560103722,2.2709664305113884,1.3809464435953611,2.159377784547072,-0.07823844943495367,-0.07945226528063898,-0.03844732240543962,1.344726795836394,-0.2037315229310835,-0.0720616287512219,-0.07706571208529162,-0.10400413155653024,-0.06384029722254403,-0.2776806048016117,-0.41551477876448695,-0.0271763212599322,-0.6981235630820708,-0.019213013923474496,-0.06085806194501845,20
0Z1tVL3Wh8I,-0.18420298851227146,-0.13528034844206704,-0.16804358028352856,-0.1077312286789071,-0.9252915127470066,-0.3072269335815751,-0.6706298027438865,-1.1013734737695278,-0.2912760458283889,-0.23558846108882397,-0.2622034557798262,-1.4191840750352263,-0.07945226528063898,-0.03844732240543962,-0.7436454773536505,-0.2037315229310835,-0.0720616287512219,-0.07706571208529162,-0.10400413155653024,-0.06384029722254403,-0.2776806048016117,2.4066532674805248,-0.0271763212599322,-0.6981235630820708,-0.019213013923474496,-0.06085806194501845,3
zvmrSS1X910,-0.18180676944688665,-0.13409811066842237,-0.16804358028352856,-0.1077312286789071,-0.9252915127470066,0.24593406009598123,-0.6934531857041634,-1.1013734737695278,-0.2902460212628266,-0.23245254080973435,-0.2620934754812178,-0.74525658662415,-0.07945226528063898,-0.03844732240543962,-0.7436454773536505,-0.2037315229310835,-0.0720616287512219,-0.07706571208529162,-0.10400413155653024,-0.06384029722254403,-0.2776806048016117,-0.41551477876448695,-0.0271763212599322,1.4324111846120866,-0.019213013923474496,-0.06085806194501845,1
FncUQHU3r2E,-0.1831906346847956,-0.13495924682453392,-0.16754732823071208,-0.1077312286789071,-0.9252915127470066,-0.38672132800920656,-0.5457018118034237,-1.1013734737695278,-0.2901819650087494,-0.20832515417265696,-0.26168363939554357,-1.0226936126104131,-0.07945226528063898,-0.03844732240543962,-0.7436454773536505,4.9084205802470295,-0.0720616287512219,-0.07706571208529162,-0.10400413155653024,-0.06384029722254403,-0.2776806048016117,-0.41551477876448695,-0.0271763212599322,-0.6981235630820708,-0.019213013923474496,-0.06085806194501845,7
E5jVBqe59EE,0.36750445002065985,0.061890640251338475,-0.08765074772725895,-0.09088222856868587,1.0807404868885035,-0.19563480253599433,0.852530702184064,0.1232457828277446,0.1314875443310158,-0.18307779600733326,0.15940915597520666,-0.32750658197816723,-0.07945226528063898,-0.03844732240543962,1.344726795836394,-0.2037315229310835,-0.0720616287512219,-0.07706571208529162,-0.10400413155653024,-0.06384029722254403,-0.2776806048016117,-0.41551477876448695,-0.0271763212599322,-0.6981235630820708,-0.019213013923474496,-0.06085806194501845,0
klCheA8pWSQ,-0.131805113686896,-0.11508013759361985,0.03591601342404431,-0.08547934254759355,1.0807404868885035,-0.22353283529738951,-0.6393978050087707,0.17080351423806292,0.8553232154040161,0.9007986498429126,1.7357655632449605,1.6251823710362605,-0.07945226528063898,-0.03844732240543962,-0.7436454773536505,-0.2037315229310835,-0.0720616287512219,-0.07706571208529162,-0.10400413155653024,-0.06384029722254403,3.601259802478634,-0.41551477876448695,-0.0271763212599322,-0.6981235630820708,-0.019213013923474496,-0.06085806194501845,-1
XpuW1eR42Cw,-0.13126763295002142,-0.09892288802047602,-0.03604053423434514,-0.08780058246776655,1.0807404868885035,-0.13053939275940554,0.1642255213293987,0.4272596658008338,-0.07562767718544741,-0.17488600425787462,-0.17773901160165484,0.7636394225233625,-0.07945226528063898,-0.03844732240543962,1.344726795836394,-0.2037315229310835,-0.0720616287512219,-0.07706571208529162,-0.10400413155653024,-0.06384029722254403,-0.2776806048016117,-0.41551477876448695,-0.0271763212599322,-0.6981235630820708,-0.019213013923474496,-0.06085806194501845,0
pZsJbYIFCCw,-0.15301670237192552,-0.12367690362666565,-0.157126035121566,-0.10713090800989683,1.0807404868885035,-0.30122735664364064,-0.46642058678351456,0.77545909711341,-0.2783870734246572,-0.2225647921746456,-0.2597020640386661,-0.7702365487340241,-0.07945226528063898,-0.03844732240543962,-0.7436454773536505,-0.2037315229310835,-0.0720616287512219,-0.07706571208529162,-0.10400413155653024,-0.06384029722254403,-0.2776806048016117,-0.41551477876448695,-0.0271763212599322,1.4324111846120866,-0.019213013923474496,-0.06085806194501845,2
SgNzc1klons,-0.1842224795719603,-0.13533873055434578,-0.16804358028352856,-0.1077312286789071,-0.9252915127470066,0.28613122558014203,-1.2003725335587336,-1.1013734737695278,-0.28513433218746154,-0.1910135942646213,-0.23999489652858522,-1.2071201413790595,-0.07945226528063898,-0.03844732240543962,-0.7436454773536505,4.9084205802470295,-0.0720616287512219,-0.07706571208529162,-0.10400413155653024,-0.06384029722254403,-0.2776806048016117,-0.41551477876448695,-0.0271763212599322,-0.6981235630820708,-0.019213013923474496,-0.06085806194501845,-1
r0C2IOb_7vg,-0.1838970379389736,-0.13533873055434578,-0.16556232001944615,-0.10769120730097308,1.0807404868885035,-0.3792218568367885,-0.5228784288431468,0.4678104082795419,-0.29040616189801977,-0.22797265469674916,-0.26197209469089777,0.15774246922002888,-0.07945226528063898,-0.03844732240543962,-0.7436454773536505,-0.2037315229310835,-0.0720616287512219,-0.07706571208529162,-0.10400413155653024,-0.06384029722254403,-0.2776806048016117,-0.41551477876448695,-0.0271763212599322,1.4324111846120866,-0.019213013923474496,-0.06085806194501845,2
Y76HQyR0FlI,0.1153515640167599,0.2214197620530205,0.06866864890993192,-0.005716736325097382,1.0807404868885035,-0.37832192029609835,-0.5637202720352212,-0.578729564144545,-0.2652341892541271,-0.23123657172192408,-0.19075611138760587,-1.1746993394917757,-0.07945226528063898,-0.03844732240543962,1.344726795836394,-0.2037315229310835,-0.0720616287512219,-0.07706571208529162,-0.10400413155653024,-0.06384029722254403,-0.2776806048016117,-0.41551477876448695,-0.0271763212599322,-0.6981235630820708,-0.019213013923474496,-0.06085806194501845,0
8TOgN-U0ask,-0.17534164401190952,-0.1300405538650493,-0.1382684571145398,-0.1033288771061652,1.0807404868885035,-0.21903315259393868,-0.5252808902073864,0.7606062511042496,8.527127245390123,6.820264166049374,6.267141639389496,1.2754629014980206,-0.07945226528063898,-0.03844732240543962,-0.7436454773536505,-0.2037315229310835,-0.0720616287512219,-0.07706571208529162,-0.10400413155653024,-0.06384029722254403,-0.2776806048016117,-0.41551477876448695,-0.0271763212599322,-0.6981235630820708,-0.019213013923474496,-0.06085806194501845,13
nEahhnk3VvM,-0.15421274467101456,-0.12677115557743937,-0.1620885556497308,-0.10717092938783085,-0.9252915127470066,-0.35642346447263756,0.18224398156119623,1.054696309129596,-0.2904574069012816,-0.2284846416810903,-0.25995501700519286,-0.7755514342893166,-0.07945226528063898,-0.03844732240543962,1.344726795836394,-0.2037315229310835,-0.0720616287512219,-0.07706571208529162,-0.10400413155653024,-0.06384029722254403,-0.2776806048016117,-0.41551477876448695,-0.0271763212599322,-0.6981235630820708,-0.019213013923474496,-0.06085806194501845,4
3scnZbjX3WA,-0.18401280302076198,-0.13523656185785798,-0.16705107617789558,-0.1077312286789071,1.0807404868885035,-0.37142240681747374,-1.1991713028766138,1.6808674518493898,-0.28487810717115253,0.05694810208910905,-0.25853978075482903,-0.2313071534273748,-0.07945226528063898,-0.03844732240543962,-0.7436454773536505,-0.2037315229310835,-0.0720616287512219,-0.07706571208529162,-0.10400413155653024,-0.06384029722254403,3.601259802478634,-0.41551477876448695,-0.0271763212599322,-0.6981235630820708,-0.019213013923474496,-0.06085806194501845,-1
TROgv9pSuhk,-0.1841498310767564,-0.13533873055434578,-0.16804358028352856,-0.1077312286789071,-0.9252915127470066,0.22613545620079753,-0.5360919663464649,-1.1013734737695278,-0.2889990595167894,-0.2272366734067587,-0.261739365575731,0.32675582987832724,-0.07945226528063898,-0.03844732240543962,-0.7436454773536505,-0.2037315229310835,-0.0720616287512219,-0.07706571208529162,-0.10400413155653024,-0.06384029722254403,-0.2776806048016117,-0.41551477876448695,-0.0271763212599322,1.4324111846120866,-0.019213013923474496,-0.06085806194501845,1
VgmRBERTWro,-0.18417345660365197,-0.13533873055434578,-0.16804358028352856,-0.1077312286789071,1.0807404868885035,-0.02164707133589526,0.3311965861440557,-1.1013734737695278,-0.28963962205756194,-0.20666119647354816,-0.2616916271942559,0.554232931644842,-0.07945226528063898,-0.03844732240543962,-0.7436454773536505,-0.2037315229310835,-0.0720616287512219,-0.07706571208529162,-0.10400413155653024,-0.06384029722254403,-0.2776806048016117,-0.41551477876448695,-0.0271763212599322,1.4324111846120866,-0.019213013923474496,-0.06085806194501845,-1
_dWRo05gHbA,-0.14685103049034998,-0.11769273711809387,-0.09410202441387318,-0.09464423809448348,-0.9252915127470066,-0.2934279066243259,0.5233934952832293,-0.14331591894742712,-0.29109903704628876,-0.23648443831142102,-0.2621531697566738,-0.9020457105052757,-0.07945226528063898,-0.03844732240543962,-0.7436454773536505,-0.2037315229310835,-0.0720616287512219,-0.07706571208529162,-0.10400413155653024,-0.06384029722254403,-0.2776806048016117,2.4066532674805248,-0.0271763212599322,-0.6981235630820708,-0.019213013923474496,-0.06085806194501845,3
QjMl9lgcOU0,-0.17415209873271678,-0.13059518393169742,-0.15861479128001546,-0.10717092938783085,-0.9252915127470066,0.008650792200673715,0.0921516804022086,0.9572181797664329,-0.04573475861606097,-0.07661650245089231,-0.18839588193233622,0.29008311954680965,-0.07945226528063898,-0.03844732240543962,-0.7436454773536505,-0.2037315229310835,-0.0720616287512219,-0.07706571208529162,-0.10400413155653024,-0.06384029722254403,-0.2776806048016117,-0.41551477876448695,-0.0271763212599322,1.4324111846120866,-0.019213013923474496,-0.06085806194501845,1
iyb38dzetRk,1.2907398368555083,0.9675285614473648,0.7386089202121785,0.016335042916546066,1.0807404868885035,-0.19473486599530415,0.4537221157202789,-0.2655242238619846,1.220443863644379,-0.19667745027889544,0.1512060700725924,-0.14839493876481336,-0.07945226528063898,-0.03844732240543962,-0.7436454773536505,-0.2037315229310835,-0.0720616287512219,-0.07706571208529162,-0.10400413155653024,-0.06384029722254403,-0.2776806048016117,2.4066532674805248,-0.0271763212599322,-0.6981235630820708,-0.019213013923474496,-0.06085806194501845,-1
2jviQFFgEo0,-0.18410612385199954,-0.13529494397013672,-0.16804358028352856,-0.1077312286789071,-0.9252915127470066,0.19463767727664166,0.23990305430294828,-1.1013734737695278,-0.29055776169933595,-0.21549297195343325,-0.26189567936659375,-0.08195886932365835,-0.07945226528063898,-0.03844732240543962,-0.7436454773536505,-0.2037315229310835,-0.0720616287512219,-0.07706571208529162,-0.10400413155653024,-0.06384029722254403,-0.2776806048016117,-0.41551477876448695,-0.0271763212599322,1.4324111846120866,-0.019213013923474496,-0.06085806194501845,1
JhA663fSDWw,-0.18240508591551735,-0.13379160457895894,-0.16159230359691432,-0.10757114316717102,1.0807404868885035,0.06534679426415427,-1.2039762256050932,0.44454075690163797,-0.28818768029847747,-0.2276206636450146,-0.261638989312822,-1.4080228153691121,-0.07945226528063898,-0.03844732240543962,-0.7436454773536505,-0.2037315229310835,-0.0720616287512219,-0.07706571208529162,-0.10400413155653024,-0.06384029722254403,-0.2776806048016117,-0.41551477876448695,-0.0271763212599322,1.4324111846120866,-0.019213013923474496,-0.06085806194501845,2
rJ1Qao09CFI,0.42670234212475733,0.3798396237214063,0.2706432344062389,-0.01824342761844475,1.0807404868885035,-0.3264255797829653,-0.01716031167069636,0.3143512505652525,0.9321907202967241,-0.2096371208200312,0.4777894928270275,-0.8829121225062231,-0.07945226528063898,-0.03844732240543962,1.344726795836394,-0.2037315229310835,-0.0720616287512219,-0.07706571208529162,-0.10400413155653024,-0.06384029722254403,-0.2776806048016117,-0.41551477876448695,-0.0271763212599322,-0.6981235630820708,-0.019213013923474496,-0.06085806194501845,-1
GNt9d4qiNBo,-0.18423901744078722,-0.13526575291399737,-0.16804358028352856,-0.1077312286789071,-0.9252915127470066,-0.3750221529802344,-0.6213793447769732,-1.1013734737695278,-0.29111035365117577,-0.23194055382539316,-0.26216300725792874,-0.9450962835031441,-0.07945226528063898,-0.03844732240543962,-0.7436454773536505,-0.2037315229310835,-0.0720616287512219,-0.07706571208529162,-0.10400413155653024,-0.06384029722254403,-0.2776806048016117,-0.41551477876448695,-0.0271763212599322,1.4324111846120866,-0.019213013923474496,-0.06085806194501845,1
HYj_0zyS8_4,-0.1582739727443658,-0.12188165367409412,-0.1476972461180529,-0.10336889848409922,1.0807404868885035,-0.26762972579120775,-0.40035289926692363,-0.03379134051051915,0.8852161339734026,0.6508210047383389,1.3466996842048553,1.6666384783675414,-0.07945226528063898,-0.03844732240543962,-0.7436454773536505,-0.2037315229310835,-0.0720616287512219,-0.07706571208529162,-0.10400413155653024,-0.06384029722254403,3.601259802478634,-0.41551477876448695,-0.0271763212599322,-0.6981235630820708,-0.019213013923474496,-0.06085806194501845,-1
H5fdzoAeLCE,-0.15186141410673137,-0.1326823444456627,-0.16407356386099672,-0.10749110041130298,-0.9252915127470066,-0.37292230105195734,0.2891535122698615,0.6493979993582697,-0.29073498400228304,-0.23347651477841666,-0.26191813301880446,0.05144475811418089,-0.07945226528063898,-0.03844732240543962,-0.7436454773536505,-0.2037315229310835,13.877010793806733,-0.07706571208529162,-0.10400413155653024,-0.06384029722254403,-0.2776806048016117,-0.41551477876448695,-0.0271763212599322,-0.6981235630820708,-0.019213013923474496,-0.06085806194501845,-1
B9ylS2vOp34,-0.18337077932737444,-0.1345067854543736,-0.16308105975536377,-0.10765118592303906,1.0807404868885035,0.19223784650146788,-0.5252808902073864,1.2513590089569695,-0.2890204116014818,-0.22374876207593453,-0.2619100051407587,0.7391909489690175,12.586173552985928,-0.03844732240543962,-0.7436454773536505,-0.2037315229310835,-0.0720616287512219,-0.07706571208529162,-0.10400413155653024,-0.06384029722254403,-0.2776806048016117,-0.41551477876448695,-0.0271763212599322,-0.6981235630820708,-0.019213013923474496,-0.06085806194501845,-1
lPvqvt55l3A,-0.02295699553537974,-0.075307323603722,0.16791905947322772,-0.04649852043986086,1.0807404868885035,0.4268213047747049,-1.139109768770622,0.24307053881506768,1.9079809907402672,1.9223406803496215,5.94784374686021,1.8441556559143075,-0.07945226528063898,-0.03844732240543962,-0.7436454773536505,-0.2037315229310835,-0.0720616287512219,-0.07706571208529162,-0.10400413155653024,-0.06384029722254403,3.601259802478634,-0.41551477876448695,-0.0271763212599322,-0.6981235630820708,-0.019213013923474496,-0.06085806194501845,-1
dEEgU77WQYs,-0.1841657783074109,-0.13530953949820643,-0.16804358028352856,-0.1077312286789071,1.0807404868885035,-0.37862189914299504,-1.190762688101775,-1.1013734737695278,-0.2897015431031699,-0.17293405388007393,-0.26146973088087083,-0.6931707081822844,-0.07945226528063898,-0.03844732240543962,-0.7436454773536505,-0.2037315229310835,-0.0720616287512219,-0.07706571208529162,-0.10400413155653024,-0.06384029722254403,-0.2776806048016117,-0.41551477876448695,-0.0271763212599322,1.4324111846120866,-0.019213013923474496,-0.06085806194501845,2
spHB7IEFXbg,-0.1833961767687872,-0.13485707812804612,-0.16705107617789558,-0.1077312286789071,-0.9252915127470066,-0.008148023225542747,-0.020764003717055866,1.6808674518493898,-0.2910659413150155,-0.22550871733460728,-0.2621128670483514,0.16784075177508445,-0.07945226528063898,-0.03844732240543962,-0.7436454773536505,-0.2037315229310835,-0.0720616287512219,-0.07706571208529162,-0.10400413155653024,-0.06384029722254403,-0.2776806048016117,-0.41551477876448695,-0.0271763212599322,1.4324111846120866,-0.019213013923474496,-0.06085806194501845,1
HjOt-4k6haI,-0.18407009492348378,-0.13525115738592766,-0.16804358028352856,-0.1077312286789071,-0.9252915127470066,1.043877792841263,-0.6297879595518121,-1.1013734737695278,-0.29027804938986523,-0.23459648630666297,-0.2621240480005231,-0.8026573506213078,-0.07945226528063898,-0.03844732240543962,-0.7436454773536505,4.9084205802470295,-0.0720616287512219,-0.07706571208529162,-0.10400413155653024,-0.06384029722254403,-0.2776806048016117,-0.41551477876448695,-0.0271763212599322,-0.6981235630820708,-0.019213013923474496,-0.06085806194501845,-1
xDgUP9_jrXo,-0.18223498212186914,-0.13501762893681268,-0.16605857207226263,-0.10769120730097308,-0.9252915127470066,0.642806074540345,-0.38954182312784513,0.7534538099764172,-0.2909207471391071,-0.2326765351153836,-0.26203530897159083,1.320107940162477,-0.07945226528063898,-0.03844732240543962,1.344726795836394,-0.2037315229310835,-0.0720616287512219,-0.07706571208529162,-0.10400413155653024,-0.06384029722254403,-0.2776806048016117,-0.41551477876448695,-0.0271763212599322,-0.6981235630820708,-0.019213013923474496,-0.06085806194501845,-1
2MZs44gSIwg,-0.07425096761655893,-0.1061768654711106,0.0036596299909731787,-0.08631979148420792,1.0807404868885035,-0.24483133342705682,-0.5144698140683079,0.463484148966372,0.0354031632151308,0.010389285700584377,0.5507450894236876,0.5074619387582688,-0.07945226528063898,-0.03844732240543962,-0.7436454773536505,-0.2037315229310835,-0.0720616287512219,-0.07706571208529162,-0.10400413155653024,-0.06384029722254403,3.601259802478634,-0.41551477876448695,-0.0271763212599322,-0.6981235630820708,-0.019213013923474496,-0.06085806194501845,-1
SOPkyrnAa0E,-0.18402461578420978,-0.13525115738592766,-0.16705107617789558,-0.10765118592303906,-0.9252915127470066,-0.3849214549278262,-1.190762688101775,0.289746989039931,-0.29122181153327015,-0.2346604846797056,-0.26219219209073835,-1.620086749025279,-0.07945226528063898,-0.03844732240543962,-0.7436454773536505,-0.2037315229310835,-0.0720616287512219,-0.07706571208529162,-0.10400413155653024,-0.06384029722254403,-0.2776806048016117,-0.41551477876448695,-0.0271763212599322,1.4324111846120866,-0.019213013923474496,-0.06085806194501845,1
llyX3aSJ5Aw,-0.18423724552627005,-0.13529494397013672,-0.16804358028352856,-0.1077312286789071,-0.9252915127470066,-0.38552141262161965,-1.2039762256050932,-1.1013734737695278,-0.2912783945577051,-0.23635644156533572,-0.26219431048346425,-1.5106001065862555,-0.07945226528063898,-0.03844732240543962,-0.7436454773536505,-0.2037315229310835,-0.0720616287512219,-0.07706571208529162,-0.10400413155653024,-0.06384029722254403,-0.2776806048016117,2.4066532674805248,-0.0271763212599322,-0.6981235630820708,-0.019213013923474496,-0.06085806194501845,3
7gEzEAIELgQ,0.014916495992761807,0.3634926322833565,-0.10452331752301924,-0.081837397155598,1.0807404868885035,-0.3750221529802344,-0.652611342512089,-0.3784229604340686,-0.12729972214110113,-0.2303085953128057,-0.22207221193413418,-1.4027079298138199,-0.07945226528063898,-0.03844732240543962,1.344726795836394,-0.2037315229310835,-0.0720616287512219,-0.07706571208529162,-0.10400413155653024,-0.06384029722254403,-0.2776806048016117,-0.41551477876448695,-0.0271763212599322,-0.6981235630820708,-0.019213013923474496,-0.06085806194501845,0
puy_euthj4g,-0.1842171638284088,-0.13517817974557925,-0.16407356386099672,-0.10749110041130298,-0.9252915127470066,-0.32162591823261777,0.14620706109760118,1.3647770602898248,-0.28933855766339883,-0.1727740579474673,-0.26113235676942514,1.1144218691726608,-0.07945226528063898,-0.03844732240543962,-0.7436454773536505,-0.2037315229310835,-0.0720616287512219,-0.07706571208529162,-0.10400413155653024,-0.06384029722254403,-0.2776806048016117,2.4066532674805248,-0.0271763212599322,-0.6981235630820708,-0.019213013923474496,-0.06085806194501845,-1
pHtgA2Nbdew,-0.18420712297947817,-0.13530953949820643,-0.16804358028352856,-0.1077312286789071,-0.9252915127470066,0.5741109186009956,0.889768853329779,-1.1013734737695278,-0.29012431438007985,-0.2286446376136969,-0.26180008464209964,0.9842071730679971,-0.07945226528063898,-0.03844732240543962,-0.7436454773536505,-0.2037315229310835,-0.0720616287512219,-0.07706571208529162,-0.10400413155653024,-0.06384029722254403,-0.2776806048016117,-0.41551477876448695,-0.0271763212599322,1.4324111846120866,-0.019213013923474496,-0.06085806194501845,1
VYA17BrH9rU,-0.15378453199603206,-0.11674402779356419,-0.13677970095609038,-0.10204819301227666,-0.9252915127470066,-0.2892282027677717,0.9630439249390889,-0.006272442233221554,-0.2376900000009068,-0.2050292379609607,-0.25540229695254957,1.0926308383959622,-0.07945226528063898,-0.03844732240543962,-0.7436454773536505,-0.2037315229310835,-0.0720616287512219,-0.07706571208529162,-0.10400413155653024,-0.06384029722254403,-0.2776806048016117,-0.41551477876448695,-0.0271763212599322,1.4324111846120866,-0.019213013923474496,-0.06085806194501845,1
gk3pKl3vuVs,-0.14199539407513465,-0.12027614558642852,-0.12834341605821023,-0.10484968946765785,1.0807404868885035,-0.17733609287529425,-0.769130718677713,0.6014030185147122,-0.2731131085056297,-0.1817018309869164,-0.24563998962840128,-0.45878425519388955,-0.07945226528063898,-0.03844732240543962,1.344726795836394,-0.2037315229310835,-0.0720616287512219,-0.07706571208529162,-0.10400413155653024,-0.06384029722254403,-0.2776806048016117,-0.41551477876448695,-0.0271763212599322,-0.6981235630820708,-0.019213013923474496,-0.06085806194501845,0
drmuwS23qds,-0.15274028370724715,-0.10851214996226057,-0.1596072953856484,-0.107531121789237,1.0807404868885035,-0.38252162415265245,-0.6069645765915352,0.9179769900446829,-0.2751202044667171,-0.1978614201801844,-0.25791928255447155,0.3161260587677424,-0.07945226528063898,-0.03844732240543962,1.344726795836394,-0.2037315229310835,-0.0720616287512219,-0.07706571208529162,-0.10400413155653024,-0.06384029722254403,-0.2776806048016117,-0.41551477876448695,-0.0271763212599322,-0.6981235630820708,-0.019213013923474496,-0.06085806194501845,0
IzcX9bTJLj8,-0.14887219431626736,-0.1254575580511675,-0.16357731180818025,-0.10741105765543496,-0.9252915127470066,-0.3267255586298621,0.26633012930958466,0.5626206182833248,-0.27029463332623044,-0.2074291769500599,-0.2472127192850668,1.8670096638020648,-0.07945226528063898,-0.03844732240543962,-0.7436454773536505,-0.2037315229310835,-0.0720616287512219,-0.07706571208529162,-0.10400413155653024,-0.06384029722254403,-0.2776806048016117,-0.41551477876448695,-0.0271763212599322,1.4324111846120866,-0.019213013923474496,-0.06085806194501845,1
SAUhNWQ0phQ,-0.11766818903074973,-0.07810966499310196,0.2036492072760142,-0.028088686590212967,1.0807404868885035,-0.1980346333111681,-0.31026059810793605,-0.28925995402477317,-0.1817475381067693,-0.223300773464636,-0.1758763750673032,-0.9849579251678372,-0.07945226528063898,-0.03844732240543962,1.344726795836394,-0.2037315229310835,-0.0720616287512219,-0.07706571208529162,-0.10400413155653024,-0.06384029722254403,-0.2776806048016117,-0.41551477876448695,-0.0271763212599322,-0.6981235630820708,-0.019213013923474496,-0.06085806194501845,0
cDTp-qXXZU0,-0.17077955476837187,-0.13113521847027584,-0.16357731180818025,-0.10701084387609479,-0.9252915127470066,-0.2517308469056814,0.08013937358101025,0.5644025551972247,-0.291008290686346,-0.23594045214055853,-0.2621006932531853,-0.7893701367330769,-0.07945226528063898,-0.03844732240543962,-0.7436454773536505,-0.2037315229310835,-0.0720616287512219,-0.07706571208529162,-0.10400413155653024,-0.06384029722254403,-0.2776806048016117,-0.41551477876448695,-0.0271763212599322,1.4324111846120866,-0.019213013923474496,-0.06085806194501845,1
UFX4wgXlDlM,-0.18421539191389164,-0.13529494397013672,-0.16804358028352856,-0.1077312286789071,-0.9252915127470066,-0.36482287218574583,0.5137836498262707,-1.1013734737695278,-0.29120131353196543,-0.23398850176275784,-0.26219611595042785,-0.03359341077049752,-0.07945226528063898,-0.03844732240543962,-0.7436454773536505,-0.2037315229310835,-0.0720616287512219,-0.07706571208529162,-0.10400413155653024,-0.06384029722254403,-0.2776806048016117,2.4066532674805248,-0.0271763212599322,-0.6981235630820708,-0.019213013923474496,-0.06085806194501845,3
NPoqrTUpcbc,-0.17750692355189,-0.13078492579660336,-0.157126035121566,-0.10761116454510504,1.0807404868885035,-0.1752362409470172,-0.8303934834658245,1.6383587851358261,-0.2564798345302354,-0.22141282145987798,-0.2566945492824446,0.22577300432777161,-0.07945226528063898,-0.03844732240543962,-0.7436454773536505,-0.2037315229310835,-0.0720616287512219,-0.07706571208529162,-0.10400413155653024,-0.06384029722254403,-0.2776806048016117,2.4066532674805248,-0.0271763212599322,-0.6981235630820708,-0.019213013923474496,-0.06085806194501845,10
0g5GiNMCurE,-0.18313983980197007,-0.13530953949820643,-0.16804358028352856,-0.1077312286789071,-0.9252915127470066,0.4121223412767655,1.4903841943896965,-1.1013734737695278,-0.29104885964726157,-0.23405250013580048,-0.26201429789076075,0.8380478202974562,-0.07945226528063898,-0.03844732240543962,-0.7436454773536505,-0.2037315229310835,-0.0720616287512219,-0.07706571208529162,-0.10400413155653024,-0.06384029722254403,-0.2776806048016117,2.4066532674805248,-0.0271763212599322,-0.6981235630820708,-0.019213013923474496,-0.06085806194501845,-1
0c4pgnFHQdQ,-0.17434582805326057,-0.12766148278969028,-0.1501785063821353,-0.1056501170263382,1.0807404868885035,0.5723110455196153,0.08974921903796894,0.2159753426235518,-0.11598311725411911,-0.008714228652645333,-0.17531525330157502,-0.6777575400719364,-0.07945226528063898,-0.03844732240543962,1.344726795836394,-0.2037315229310835,-0.0720616287512219,-0.07706571208529162,-0.10400413155653024,-0.06384029722254403,-0.2776806048016117,-0.41551477876448695,-0.0271763212599322,-0.6981235630820708,-0.019213013923474496,-0.06085806194501845,0
7sB052Pz0sQ,0.1809791432654911,0.026321338345510564,-0.052416851977288945,-0.08191743991146604,1.0807404868885035,0.49251667224508716,-0.13367968783632034,0.8698900831456337,-0.23427366645011977,-0.23392450338971518,-0.25216374795917756,1.2106212977234534,-0.07945226528063898,-0.03844732240543962,-0.7436454773536505,-0.2037315229310835,-0.0720616287512219,-0.07706571208529162,-0.10400413155653024,-0.06384029722254403,-0.2776806048016117,-0.41551477876448695,-0.0271763212599322,1.4324111846120866,-0.019213013923474496,-0.06085806194501845,-1
