videoId,title,description,publishedAt,thumbnail_url,tags,live_broadcast,categoryId,viewCount,likeCount,commentCount,licensed,duration,caption
tDjMouyhBok,Feid - XXXX (Official Video),"FELIZ ANIVERSARIO DE INTER SHIBUYA LA MAFIA
By Sanchez",2022-08-21T04:53:32Z,https://i.ytimg.com/vi/tDjMouyhBok/default.jpg,[],none,24,5829558,136518,2022,False,PT1M58S,false
jRxDUsGmwuc,Feid - Feliz Cumpleaños Ferxxo (Official Video),"“Feliz Cumpleaños Ferxxo [Album]” Official links: 
https://feid.lnk.to/FelizCumpleFerxxo!YTD 

“Feliz Cumpleaños Ferxxo” Official links: 
https://feid.lnk.to/FCF!YTD 

Subscribe to Feid’s YouTube channel here: 
https://smarturl.it/FeidYT 

Listen to Feid’s top songs here: 
https://youtube.com/playlist?list=PLoXWIoqpqiK4Vriyu-wM6UD0yLt4s1i2w
 
Stream Feid’s TOP HITS on your favorite platform: 
https://feid.lnk.to/Esenciales

Connect with Feid:
Instagram: https://www.instagram.com/feid   
Facebook: https://www.facebook.com/feidMDE   
Twitter: https://twitter.com/feid
Spotify: https://spoti.fi/34c8drH
Merchandise: https://bit.ly/3RFkywl 
 

LYRICS / LETRA

Haciendo de todo… con ese pirobo
Hace mucho te quería ver
Cuando eras mi novia no salías y ahora hasta te gusta prender
El tiempo que pasamos juntos como que lo dejamos perder
Yo se que estoy borracho pero recuerdo lo rico que bailamos bebe

Tu y yo bebe
Haciendo de todo
Tu estas pa andar con este gato no con ese pirobo
Tu estas solita y yo también también estoy solo
Tomate algo vamos a perriar y hacer de todo
Que los panas míos a tus amigas le hacen coro
Tu estas pa andar con este gato no con ese pirobo
Tu estas solita y yo también también estoy solo
Tomate algo vamos a perriar y hacer de todo
Que los panas míos a tus amigas le hacen coro

Te lo di todo
Todas las noches yo te pienso cuando tomo
Ando mezclando las pastillas con el romo
Y tus ex novios yo les ofrezco plomo
To’ los parceros hablándome de ti
Te mandaban canciones en el cole en un cd
Estábamos a fuego y lo nuestro lo dividí
Toa’ las noches prendo yo soy pensando en ti
Yo se que estas cansada de tanto chingar
buscando algo que no será igual
El cuerpo que te hiciste lo quiero estrenar
Te compro una cadena pa’ verte brillar

Tu y yo haciendo de todo
Tu estas pa andar con este gato no con ese pirobo
Tu estas solita y yo también también estoy solo
Tomate algo vamos a perriar y hacer de todo
Que los panas míos a tus amigas le hacen coro
Haciendo de todo… con ese pirobo

#FEID #FelizCumpleañosFerxxo #FelizCumpleañosFerxxoAlbum

Music video by Feid performing Feliz Cumpleaños Ferxxo. Universal Music Latino; © 2022 UMG Recordings, Inc.

http://vevo.ly/QnIxTk",2022-08-19T00:00:25Z,https://i.ytimg.com/vi/jRxDUsGmwuc/default.jpg,"['Feid', 'si te la encuentras por ahi', 'Feliz Cumpleanos Ferxxo', 'Feid si te la encuentras por ahi', 'si te la encuentras por ahí feid', 'Castigo', 'Pantysito', 'alejo robi', 'nieve', 'feid canciones', 'feid álbum', 'fumeteo', 'feid 911', 'feid maluma', 'feid justin quiles', 'Ferxxo', 'MEDELLIN', 'monastery ryan castro', 'monastery', 'friki', 'vacaciones feid', 'si tu supieras feid', 'karol', 'chimbita', 'porfa', 'monastery ryan castro letra', 'nieve feid', 'comment feid', 'blessed']",none,10,455009606,1402219,12505,True,PT2M35S,true
0xz5wdKFjM4,Feid - Si Te La Encuentras Por Ahí (Official Video),"“Feliz Cumpleaños Ferxxo [Album]” Official links: 
https://feid.lnk.to/FelizCumpleFerxxo!YTD 

Subscribe to Feid’s YouTube channel here: 
https://smarturl.it/FeidYT 

Listen to Feid’s top songs here: 
https://youtube.com/playlist?list=PLoXWIoqpqiK4Vriyu-wM6UD0yLt4s1i2w
 
Stream Feid’s TOP HITS on your favorite platform: 
https://feid.lnk.to/Esenciales

Connect with Feid:
Instagram: https://www.instagram.com/feid   
Facebook: https://www.facebook.com/feidMDE   
Twitter: https://twitter.com/feid
Spotify: https://spoti.fi/34c8drH
Merchandise: https://bit.ly/3RFkywl 
 

LYRICS / LETRA

Si te la encuentras por ahí
Dile que me tiene mal
No sé si todavía piensa en mí porque borracha no ha vuelto a llamar
La vieron en un party contigo llorando
Quiero saber como está
Dile que la extraño y que no quiero a nadie más

Por si te la encuentras por ahí
Dile que me tiene mal
No se si todavía piensa en mí porque borracha no ha vuelto a llamar
La vieron en un party contigo
Dime ya como está
Baby dile que la extraño que no quiero a nadie más

Ya no llama porque le meta
Pasé por tu casa voliando en la YZ
Hace tiempo el miedo lo dejé en la gaveta
Te tengo en mi cora
Como un punto en la Z

Fuí pa medallo pa ver si te veía
Estaba en Miami pensando que eras mía
Nuestras bellaqueras, nuestras amanecidas
Ahora estamos a lo pillo y policía

Bebé no te encuentro
Se que soy un cabrón pero así de cabrón también siento
Dígale que lo siento

Si te la encuentras por ahí
Dile que me tiene mal
No se si todavía piensa en mí porque borracha no ha vuelto a llamar
La vieron en un party contigo llorando
Quiero saber como está
Dile que la extraño y que no quiero a nadie más

Por si te la encuentras por ahí
Dile que me tiene mal
No se si todavía piensa en mí porque borracha no ha vuelto a llamar La vieron en un party contigo
Dime ya como está, baby dile que la extraño que no quiero a nadie más

#FEID #SiTeLaEncuentrasPorAhi #FelizCumpleañosFerxxoAlbum

Music video by Feid performing Si Te La Encuentras Por Ahí. Universal Music Latino; © 2022 UMG Recordings, Inc.

http://vevo.ly/7Kai8Y",2022-08-05T00:00:00Z,https://i.ytimg.com/vi/0xz5wdKFjM4/default.jpg,"['Feid', 'te pirateamos el album', 'si te la encuentras por ahi', 'Feid si te la encuentras por ahi', 'si te la encuentras por ahi feid', 'Castigo', 'Pantysito', 'alejo robi', 'nieve', 'feid canciones', 'feid álbum', 'fumeteo', 'feid 911', 'feid maluma', 'feid justin quiles', 'Ferxxo', 'MEDELLIN', 'monastery ryan castro', 'friki feid karol', 'monastery', 'friki', 'vacaciones feid', 'si tu supieras feid', 'karol', 'chimbita', 'porfa', 'monastery ryan castro letra', 'nieve feid', 'comment feid']",none,10,90633252,664207,11947,True,PT3M12S,true
UcRnsy-gFl0,Feid - Normal (Lyric Video),"“Normal” Official links: 
https://feid.lnk.to/Normal!YTD 

Subscribe to Feid’s YouTube channel here: 
https://smarturl.it/FeidYT 

Listen to Feid’s top songs here: 
https://youtube.com/playlist?list=PLoXWIoqpqiK4Vriyu-wM6UD0yLt4s1i2w
 
Stream Feid’s TOP HITS on your favorite platform: 
https://feid.lnk.to/Esenciales

Connect with Feid:
Instagram: https://www.instagram.com/feid   
Facebook: https://www.facebook.com/feidMDE   
Twitter: https://twitter.com/feid
TikTok: https://www.tiktok.com/@ferxxo444 
Spotify: https://spoti.fi/34c8drH
Merchandise: https://bahiaducati.com/collections/inter-shibuya-la-mafia 
 

LYRICS / LETRA

He querido borrarte pero sueño contigo
Quisiera que entendieras lo que hiciste conmigo
Yo dándote 100 y tu me dabas 50, yo durmiendo contigo
Y tu con otro te acuestas, te extraño pero perdonarte que mucho me cuesta,
Que mucho me cuesta…

Normal si te sientes solita y me extrañas
Y se te sale mi nombre, difícil que llore por mi en otra cama,
Dime quien te va creer, la nena no quiere Cartier,
Quiere buscarme en otra piel, vive en la disco todos los fines de semana
Pa ver si me vuelve a ver,

Normal si te sientes solita y me extrañas
Y se te sale mi nombre, difícil que llore por mi en otra cama,
Dime quien te va creer, la nena no quiere Cartier,
Quiere buscarme en otra piel, vive en la disco todos los fines de semana
a ver si me vuelve a ver,

La nene no quiere un nene sano, a ella le gustan los gatos malo
Y yo en una casita llena de gata en los cabos, ese culo se fue y están lloviendo los chavos

Ahora me estoy perreado una gata mejor, 
Si le duele el cora que se tome un Panadol uy!
Partido que juego, partido que meto gol! Y estas otra vez llamando
Diciendo que el alcohol te tiene así, pensando en mi, que putas me paso
Que me perdí, bebe si en las fotos te ves feliz,
Ojala y algún día sientas lo que yo sentí pa que veas que es,
 
Normal si te sientes solita y me extrañas
Y se te sale mi nombre, difícil que llore por mi en otra cama,
Dime quien te va creer, la nena no quiere Cartier,
Quiere buscarme en otra piel, vive en la disco todos los fines de semana
a ver si me vuelve a ver,

Normal si te sientes solita y me extrañas
Y se te sale mi nombre, difícil que llore por mi en otra cama,
Dime quien te va creer, la nena no quiere Cartier,
Quiere buscarme en otra piel, vive en la disco todos los fines de semana
a ver si me vuelve a ver

#FEID #Normal #LyricVideo

Music video by Feid performing Normal (Lyric Video). Universal Music Latino; © 2022 UMG Recordings, Inc.

http://vevo.ly/hXOzKG",2022-08-04T16:43:28Z,https://i.ytimg.com/vi/UcRnsy-gFl0/default.jpg,"['Feid', 'Normal', 'ultra solo', 'ultra solo remix', 'pendiente al cel pendiente ti', 'monastery ryan castro', 'pantisito', 'ryan castro', 'la inocente', 'pailita', 'monastery', 'friki feid karol', 'ferxxo 100', 'ultra solo letra', 'mora', 'pantysito', 'karol', 'castigo', 'castigo feid', 'pantisito versace feid', 'polima west coast', 'musica', 'friki', 'si tu supieras feid', 'de que sirve si no esta mi lado', 'chimbita', 'Ferxxo', 'reggaeton', 'MEDELLIN', 'COLOMBIA', 'porfa remix', 'fumeteo', 'bad']",none,10,12035929,74787,926,True,PT2M51S,false
3h6KC98Ql-A,A quién le dedican #Normal?,,2022-07-08T21:27:54Z,https://i.ytimg.com/vi/3h6KC98Ql-A/default.jpg,[],none,24,146334,14867,333,False,PT15S,false
oD5f55ohsc4,Feid - Normal (Official Video),"“Feliz Cumpleaños Ferxxo [Album]” Official links: 
https://feid.lnk.to/FelizCumpleFerxxo!YTD 

Subscribe to Feid’s YouTube channel here: 
https://smarturl.it/FeidYT 

Listen to Feid’s top songs here: 
https://youtube.com/playlist?list=PLoXWIoqpqiK4Vriyu-wM6UD0yLt4s1i2w
 
Stream Feid’s TOP HITS on your favorite platform: 
https://feid.lnk.to/Esenciales

Connect with Feid:
Instagram: https://www.instagram.com/feid   
Facebook: https://www.facebook.com/feidMDE   
Twitter: https://twitter.com/feid
TikTok: https://www.tiktok.com/@ferxxo444 
Spotify: https://spoti.fi/34c8drH
Merchandise: https://bit.ly/3RFkywl 
 

LYRICS / LETRA

He querido borrarte pero sueño contigo
Quisiera que entendieras lo que hiciste conmigo
Yo dándote 100 y tu me dabas 50, yo durmiendo contigo
Y tu con otro te acuestas, te extraño pero perdonarte que mucho me cuesta,
Que mucho me cuesta…

Normal si te sientes solita y me extrañas
Y se te sale mi nombre, difícil que llore por mi en otra cama,
Dime quien te va creer, la nena no quiere Cartier,
Quiere buscarme en otra piel, vive en la disco todos los fines de semana
Pa ver si me vuelve a ver,

Normal si te sientes solita y me extrañas
Y se te sale mi nombre, difícil que llore por mi en otra cama,
Dime quien te va creer, la nena no quiere Cartier,
Quiere buscarme en otra piel, vive en la disco todos los fines de semana
a ver si me vuelve a ver,

La nene no quiere un nene sano, a ella le gustan los gatos malo
Y yo en una casita llena de gata en los cabos, ese culo se fue y están lloviendo los chavos

Ahora me estoy perreado una gata mejor, 
Si le duele el cora que se tome un Panadol uy!
Partido que juego, partido que meto gol! Y estas otra vez llamando
Diciendo que el alcohol te tiene así, pensando en mi, que putas me paso
Que me perdí, bebe si en las fotos te ves feliz,
Ojala y algún día sientas lo que yo sentí pa que veas que es,
 
Normal si te sientes solita y me extrañas
Y se te sale mi nombre, difícil que llore por mi en otra cama,
Dime quien te va creer, la nena no quiere Cartier,
Quiere buscarme en otra piel, vive en la disco todos los fines de semana
a ver si me vuelve a ver,

Normal si te sientes solita y me extrañas
Y se te sale mi nombre, difícil que llore por mi en otra cama,
Dime quien te va creer, la nena no quiere Cartier,
Quiere buscarme en otra piel, vive en la disco todos los fines de semana
a ver si me vuelve a ver

#FEID #Normal #FelizCumpleañosFerxxoAlbum

Music video by Feid performing Normal. Universal Music Latino; © 2022 UMG Recordings, Inc.

http://vevo.ly/ECD8Hm",2022-07-08T00:00:09Z,https://i.ytimg.com/vi/oD5f55ohsc4/default.jpg,"['Feid', 'Normal', 'te pirateamos el album', 'ultra solo', 'ultra solo remix', 'pendiente al cel pendiente ti', 'monastery ryan castro', 'pantisito', 'ryan castro', 'la inocente', 'ferxxo', 'pailita', 'monastery', 'friki feid karol', 'ferxxo 100', 'ultra solo letra', 'mora', 'pantysito', 'karol', 'castigo', 'castigo feid', 'pantisito versace feid', 'polima west coast', 'musica', 'friki', 'si tu supieras feid', 'de que sirve si no esta mi lado', 'chimbita', 'Ferxxo', 'reggaeton', 'MEDELLIN', 'porfa']",none,10,403863806,1588444,20529,True,PT2M51S,true
Cik2RACZEeU,#Ferxxo100 para sanar el cora 🩹❤️,,2022-06-15T22:40:15Z,https://i.ytimg.com/vi/Cik2RACZEeU/default.jpg,[],none,24,202420,11056,55,False,PT15S,false
IyHqfLU1ny0,Mi amor ¿el mal de amor cómo se cura?🔥 #Ferxxo100,,2022-06-14T20:09:11Z,https://i.ytimg.com/vi/IyHqfLU1ny0/default.jpg,[],none,24,112208,8628,66,False,PT15S,false
qIOYw9Yx0N8,Feid - Ferxxo 100 (Official Video),"“Feliz Cumpleaños Ferxxo [Album]” Official links: 
https://feid.lnk.to/FelizCumpleFerxxo!YTD 

“Ferxxo 100” Official links: 
https://feid.lnk.to/F100!YTD 

Subscribe to Feid’s YouTube channel here: 
https://smarturl.it/FeidYT 

Listen to Feid’s top songs here: 
https://youtube.com/playlist?list=PLoXWIoqpqiK4Vriyu-wM6UD0yLt4s1i2w
 
Stream Feid’s TOP HITS on your favorite platform: 
https://feid.lnk.to/Esenciales

Connect with Feid:
Instagram: https://www.instagram.com/feid   
Facebook: https://www.facebook.com/feidMDE   
Twitter: https://twitter.com/feid
TikTok: https://www.tiktok.com/@ferxxo444 
Spotify: https://spoti.fi/34c8drH
Merchandise: https://bit.ly/3RFkywl 
 

LYRICS / LETRA

Hey leídy mi amor.. Feliz Cumpleaños
Maestro uhhh

Otra vez borracho otra madrugada
Viendo mi cel pero tu no me escribes nada
Me acuerdo cuando tu y yo prendimos uno ahí en la ventana

Estaba escuchando los temas que yo te dedique
Puro perreo explotando ese bose ehh hey eh
Hoy sali con alguien dizque porque te olvide

Pero la miro y me acuerdo de ti
No se como explicarte lo que sentí
Salgo todos los dias pa la calle pa ver si te veo por ahí
Yo todo intenso preguntando por vos
Te mando música por notas de voz
Y solo espero que si no vuelves conmigo 
Siempre te cuide Dios

Pero la miro y me acuerdo de ti
No se como explicarte lo que sentí
Salgo todos los dias pa la calle pa ver si te veo por ahí
Yo todo intenso preguntando por vos
Te mando música por notas de voz
Y solo espero que si no vuelves conmigo 
Siempre te cuide Dios

Uoh

Que falta me haces tan Hijueputa
Cogiste otra ruta
Soltarte o no soltarte es mi disputa
Mi amor el mal de amor como se cura 
Me echaste como echaron de Philip plein  a la segura

Bebe esta noche que vas hacer
Te necesito ver 
Yo solo quiero que me pienses 
Estes donde estes
Ya pasó más de un mes,
Yo nunca la cague
Solo espero que me creas

Bebe esta noche que vas hacer
Te necesito ver 
Yo solo quiero que me pienses 
Estes donde estes
Ya pasó más de un mes,
Yo creí que te olvide

Pero la miro y me acuerdo de ti
No se como explicarte lo que sentí
Salgo todos los dias pa la calle pa ver si te veo por ahí
Yo todo intenso preguntando por vos
Te mando música por notas de voz
Y solo espero que si no vuelves conmigo 
Siempre te cuide Dios

Pero la miro y me acuerdo de ti

#FEID #Ferxxo100 #FelizCumpleañosFerxxoAlbum

Music video by Feid performing Ferxxo 100. Universal Music Latino; © 2022 UMG Recordings, Inc.

http://vevo.ly/K9q1LW",2022-06-03T00:00:13Z,https://i.ytimg.com/vi/qIOYw9Yx0N8/default.jpg,"['Feid', 'ferxxo 100', 'Castigo', 'Pantysito', 'alejo robi', 'nieve', 'feid canciones', 'feid álbum', 'fumeteo', 'feid 911', 'feid maluma', 'feid justin quiles', 'Ferxxo', 'reggaeton', 'MEDELLIN', 'COLOMBIA', 'uml', 'monastery ryan castro', 'friki feid karol', 'monastery', 'ryan castro', 'friki', 'amor de mi vida feid', 'vacaciones feid', 'si tu supieras feid', 'karol friki', 'chimbita', 'porfa', 'monastery ryan castro letra', 'nieve feid', 'comment feid', 'blessed', 'tengo fe', 'friki feid karol letra']",none,10,249995294,1085552,13485,True,PT2M48S,true
AOamtC2_r7k,Feid - Castigo (Official Video),"“Feliz Cumpleaños Ferxxo [Album]” Official links: 
https://feid.lnk.to/FelizCumpleFerxxo!YTD 

“Castigo” Official links: 
https://feid.lnk.to/FEID!YTD 

Subscribe to Feid’s YouTube channel here: 
https://smarturl.it/FeidYT 

Listen to Feid’s top songs here: 
https://youtube.com/playlist?list=PLoXWIoqpqiK4Vriyu-wM6UD0yLt4s1i2w
 
Stream Feid’s TOP HITS on your favorite platform: 
https://feid.lnk.to/Esenciales

Connect with Feid:
Instagram: https://www.instagram.com/feid   
Facebook: https://www.facebook.com/feidMDE   
Twitter: https://twitter.com/feid
Spotify: https://spoti.fi/34c8drH
Merchandise: https://bit.ly/3RFkywl 
 

LYRICS / LETRA

Ya se está poniendo de mañana 
No nos vamo a quedar con las ganas
La disco ya está cerrada
Hoy te quiero decir cosas malas
 
Que linda estas hoy bebe
Que lindo el bronceado que vos tenes
A ti todo te queda bien
No se que pasa conmigo

Que siempre que bailo contigo
Te digo cosas al oído 
Te hablo malo te quiero dar castigo
Aunque seamos solo amigos

No se que me pasa contigo
Que te hablo malo y te doy agresivo
Hoy voy a darte castigo  yeah

Acabamos de llegar
Tu solo quieres farrear
Estas pacas de cien 
Yo te las quiero gastar 
Pa beber pido aguardiente
La champan pa regar
La vi moviendo ese culo 
Y rapidito yo le dije 

Holaaa bebe que mas
De esa finca vos no te acordas
La vuelta es que no aguanto mas
Y quiero repetir eso que tu me das

Me dañaste la mente
De esa bellaquera aun yo sigo caliente 
Te cogio la luz un voltaje de dos veinte
Y con el que  ya estabas no aguanto la corriente 

Ya se está poniendo de mañana 
No nos vamo a quedar con las ganas 
La disco ya está cerrada
Hoy te quiero decir cosas malas 

Que linda estas hoy bebe
Que lindo el bronceado que vos tenes
A ti todo te queda bien
No se que pasa conmigo

Que siempre que bailo contigo
Te digo cosas al oído 
Te hablo malo te quiero dar castigo
Aunque seamos solo amigos

No se que me pasa contigo
Que te hablo malo y te doy agresivo
Hoy voy a darte castigo  yeah

Y yo voy a hacer un pregunta aquí
Donde estas esas mujeres solteras

De hace rato no las veo
Son adictas al perreo 
Desde chamaquitas 
Tienen su seteo
Y la que se tire yo la bateo.

De hace rato no las veo
Son adictas al perreo 
Desde chamaquitas 
Tienen su seteo
Y la que se tire yo la bateo.

Holaaa bebe que mas
De esa finca vos no te acordas
La vuelta es que no aguanto mas
Y quiero repetir eso que tú me das.

#FEID #Castigo #FelizCumpleañosFerxxoAlbum

Music video by Feid performing Castigo. Universal Music Latino; © 2022 UMG Recordings, Inc.

http://vevo.ly/kQi8HV",2022-05-13T00:00:03Z,https://i.ytimg.com/vi/AOamtC2_r7k/default.jpg,"['Feid', 'Castigo', 'UMLE', 'Latino', 'Latin', 'Urban', 'Pantysito', 'alejo robi', 'nieve', 'feid canciones', 'feid álbum', 'fumeteo', 'feid 911', 'feid maluma', 'feid justin quiles', 'Ferxxo', 'reggaeton', 'MEDELLIN', 'COLOMBIA', 'uml', 'monastery ryan castro', 'friki feid karol', 'monastery', 'ryan castro', 'friki', 'karol', 'amor de mi vida feid', 'vacaciones feid', 'si tu supieras feid', 'karol friki', 'chimbita', 'porfa', 'monastery ryan castro letra', 'nieve feid', 'comment feid', 'blessed', 'tengo fe']",none,10,90144553,476814,7607,True,PT2M58S,true
YrqzcOuwXWY,"Feid, Alejo & Robi - Pantysito (Lyric Video)","“PANTYSITO” Official links: https://feid.lnk.to/PANTYSITO!YTD 

Subscribe to Feid’s YouTube channel here: https://smarturl.it/FeidYT 

Listen to Feid’s top songs here: https://youtube.com/playlist?list=PLoXWIoqpqiK4Vriyu-wM6UD0yLt4s1i2w
 
Stream Feid’s TOP HITS on your favorite platform: https://feid.lnk.to/Esenciales

Connect with Feid:
Instagram: https://www.instagram.com/feid   
Facebook: https://www.facebook.com/feidMDE   
Twitter: https://twitter.com/feid
Spotify: https://spoti.fi/34c8drH
Merchandise: https://bahiaducati.com/collections/inter-shibuya-la-mafia 
 

LYRICS / LETRA

Yeah
Yeah-yeah

Baby, te ve' bien con el panty Calvin Klein
Y hoy te lo quiero quitar, dime qué tengo que hacer para hacerte mía
Para poder buscarte (Yeah) y decirte par de cosa'
No puedo aguantarme, yeah (Yeah)

Y ahora e' Christian Dior, botó las Huarache
Ponte el pantysito Versace
'Tá cabrón, no sé si me cachi
Yo te quiero hacer mía

Y ahora e' Christian Dior, botó las Huarache
Ponte el pantysito Versace
'Tá cabrón, no sé si mе cachi
Yo te quiero hacer mía

Subió un vidеo con mis tema' en bikini pa'l TikTok
Le puse: """"Mi reina, cómo baila de rico""""
Se toma fotos y no les pone filtro
Yo a esa bebé la conozco de antes (Yeah)
Desde la high, perreándono' Jowell y Randy (Yeah)

Yo estaba loco por probarte (Yeah)
Bronceaíta', se baña en el sol, ey
En la playita chupando bombón
Cuerpo de botellita, como la Chandon
Va pa'l barrio, capea y escucha Ñengo Flow, ey

Ahora e' Christian Dior, botó la' Huarache
Ponte el pantycito Versace
'Tá cabrón, no sé si me cachi
Yo te quiero hacer mía

Ahora e' Christian Dior, botó la' Huarache
Ponte el pantysito Versace
'Tá cabrón, no sé si me cachi
Yo te quiero hacer mía

Se ve sensual ese bikini, pero hoy te lo vo'a quitar
'Tá mojá' como Nikini, yo estoy puesto pa' nadar
Bajo radar dentro 'el skinny sin miedo te vo'a robar
Soy líea como Santini, nunca te me va' a virar (ROBI), ey

Baby, se ve que botaste to' lo que él te regaló (Yeah, prra)
¿Me tiraste o fue que el de'o se te resbaló?
Como siempre e' que termina' aquí (Tú aquí)
Tu IG lleno de loco' como mis VIP (Wuh)

Que se llenan de shortie' que piensan que tienen chance (No)
Van picha'o desde el arranque
Mucha' cara' linda y sin personalidad, mami, tú tiene' el balance
Chequea mi balance (Yeah, yeah)

Que tengo pa' lo que tú quiera' y para un poco má'
Me dice' que está' sola y llego con velocidad (Con velocidad)
Si e' pa' llegar al hotel, entonce' quédate aquí, ma'
Me lo pone en la cara, e' una maldición como The Mask
Él la tiene mareá', por ahí dice que está dejá'

Yo también la tengo mareá', pero la verda' es que yo le he da'o
De mi cama dice que se va, pero se queda mucho má'
De lo que yo le pido, entonce', dime, ¿quién está enchulá'?
A mí no me mientes (A mí no me mientes)
Pero te vo'a seguir el juego ese de que me trates indiferente (Ah-ah-ah)
Si ya no te ven por tu casa, fue que viniste a vivir en mi mente (Yeah-ah)

Ahora es Christian Dior, botó la' Huarache (Uh-uh-uh)
Yo te visto to' de Versace
'Tá cabrón, no sé si me cachi
Yo te quiero hacer mía

Ahora es Christian Dior, botó la' Huarache (Huarache)
Ponte el pantysito Versace (Yeah-yeah-eh-eh)
'Tá cabrón, no sé si me cachi (Oh-oh)
Yo te quiero hacer mía

Te habla el de los corito' catchy (Yeah-yeah)
ROBI (Yeah)
Si quiere' vacilar, vente con ROBI
Baby, sabe' que él nunca falla, como Kobe
Yeah, yeah

Ando con John (Yeah-yeah), ando con John
Ando con John-John-John (Yeah)
Indica, Fe-e-eid
En esta ando con Alejo
Baby, de ninguna yo me dejo
A las otra' shortie' con gana' las dejo

#FEID #PANTYSITO #Alejo #Robi

Music video by Alejo, Feid, ROBI performing Pantysito (Lyric Video). Universal Music Latino; © 2022 Jungl, LCC, Exclusively Licensed To UMG Recordings, Inc.

http://vevo.ly/5DskJc",2022-05-05T16:00:21Z,https://i.ytimg.com/vi/YrqzcOuwXWY/default.jpg,"['Alejo', 'Feid', 'ROBI', 'Pantysito', '(Lyric', 'Video)', 'UMLE', 'Latino', 'Latin', 'Urban', 'alejo robi', 'nieve', 'feid canciones', 'feid álbum', 'fumeteo', 'feid 911', 'feid maluma', 'feid justin quiles', 'Ferxxo', 'reggaeton', 'MEDELLIN', 'COLOMBIA', 'uml', 'monastery ryan castro', 'friki feid karol', 'monastery', 'ryan castro', 'friki', 'karol', 'amor de mi vida feid', 'vacaciones feid', 'si tu supieras feid', 'karol friki', 'chimbita', 'porfa', 'monastery ryan castro letra', 'nieve feid', 'comment feid']",none,10,1764767,25751,276,True,PT4M1S,false
idhIo2OvydU,FEID - XWEBISODESX - EPISODE X3X,FEID - XWEBISODESX - EPISODE X3X,2022-04-27T02:30:55Z,https://i.ytimg.com/vi/idhIo2OvydU/default.jpg,[],none,24,65351,3766,0,False,PT7M23S,false
h638Q3TArFQ,Ta cabron no se si me cachi 👙,,2022-04-13T20:44:19Z,https://i.ytimg.com/vi/h638Q3TArFQ/default.jpg,[],none,24,118898,4706,56,False,PT16S,false
Z9OZO4mrlKI,👙 Pantysito mor,,2022-04-12T22:26:00Z,https://i.ytimg.com/vi/Z9OZO4mrlKI/default.jpg,[],none,24,107113,5213,50,False,PT15S,false
c-sXSsXwvIA,Mooor #Pantysito pal combo de bebes 🔥,,2022-03-26T20:37:16Z,https://i.ytimg.com/vi/c-sXSsXwvIA/default.jpg,[],none,24,41056,1893,16,False,PT16S,false
QIjxUx-4CWw,Ponte el #Pantysito versace 🔥,,2022-03-25T20:42:27Z,https://i.ytimg.com/vi/QIjxUx-4CWw/default.jpg,[],none,24,68394,2749,39,False,PT16S,false
HudgskhOazQ,🔥 Ta cabron no sé si me cachi #Pantysito,,2022-03-24T15:30:58Z,https://i.ytimg.com/vi/HudgskhOazQ/default.jpg,[],none,24,37094,1733,16,False,PT16S,false
Ac5yMPMc_0A,Ya escuchó #Pantysito mor?,,2022-03-23T16:22:07Z,https://i.ytimg.com/vi/Ac5yMPMc_0A/default.jpg,[],none,24,92286,6634,89,False,PT16S,false
